name,company_name,m2,gross_max_power,lon,lat,Punktgeometrie (als WKT)
Dar-es-Salaam,Spicenet,,,39.28962279999996,-6.8141708,POINT (39.28962279999996 -6.8141708)
Dar Es Salaam,CenterServ,,,39.275871999999936,-6.790959000000001,POINT (39.275871999999936 -6.790959000000001)
National Internet Data Center,Tanzania Telecommunication Corporation,,,39.24237990000006,-6.7695618,POINT (39.24237990000006 -6.7695618)
CLS Dar Es Salaam,SEACOM,,,39.21276408,-6.655977048,POINT (39.21276408 -6.655977048)
Caracas,Neutrona,,,-66.8686455,10.4904651,POINT (-66.8686455 10.4904651)
Ho Chi Minh City 1,Zenlayer,,,106.74035944047546,10.753471883647366,POINT (106.74035944047546 10.753471883647366)
Ho Chi Minh City,Acclivis Technologies and Solutions Pte Ltd,,,106.6296638,10.8230989,POINT (106.6296638 10.8230989)
Vinadata,Vinadata JSC,,,106.6468148,10.8084306,POINT (106.6468148 10.8084306)
FPT FORNIX,FPT International Telecom,1221m2,,105.78919494575497,21.027305635241085,POINT (105.78919494575497 21.027305635241085)
Hanoi,Hanel-CSF Data Center,,,105.85,21.0333333,POINT (105.85 21.0333333)
GDS Hanoi Thanglong,Global Data Service,,,105.8271398,21.1245303,POINT (105.8271398 21.1245303)
Hanoi,FPT Telecom,,,105.7851393,21.0136878,POINT (105.7851393 21.0136878)
ServerPhase Data Center,ServerPhase,,,-96.845467,32.9643,POINT (-96.845467 32.9643)
St. Paul Workgroup,Sungard,929,,-93.178359,44.959428,POINT (-93.178359 44.959428)
Wappingers Falls,CyrusOne,3437,10000,-73.881386,41.599537,POINT (-73.881386 41.599537)
Totowa,CyrusOne,4645,16000,-74.242994,40.906597,POINT (-74.242994 40.906597)
Norwalk,CyrusOne,6968,16000,-73.395269,41.110961,POINT (-73.395269 41.110961)
Dubuque,Enseva,,,-90.6645718,42.5005583,POINT (-90.6645718 42.5005583)
Hiawatha,Enseva,,0,-91.6813321,42.0566644,POINT (-91.6813321 42.0566644)
Lowell,"Markley Boston, LLC.",,,-71.3161718,42.6334247,POINT (-71.3161718 42.6334247)
Madison,OneNeck,3901,0,-89.4245911,42.9948546,POINT (-89.4245911 42.9948546)
Phoenix 1,OneNeck,,0,-111.8268072,33.3552874,POINT (-111.8268072 33.3552874)
Gilbert,Baselayer,,,-111.789027,33.3528264,POINT (-111.789027 33.3528264)
Langley,NASA space agency,,,-122.5593218,49.0743308,POINT (-122.5593218 49.0743308)
US Virgin Islands,CentriLogic,,,-84.5904089,33.8569878,POINT (-84.5904089 33.8569878)
Continuum Data Centers,Continuum Datacenters,,,-88.2491111,41.8759986,POINT (-88.2491111 41.8759986)
Orange Township,Amazon,,,-83.02901456381835,40.19538241913307,POINT (-83.02901456381835 40.19538241913307)
Norfolk,EdgeConneX,473,,-76.2360691,36.860944,POINT (-76.2360691 36.860944)
iGlass Calgary,Katalyst,,,-114.0708459,51.0486151,POINT (-114.0708459 51.0486151)
Hershey,Penn State,,,-76.6828777,40.262471,POINT (-76.6828777 40.262471)
Pennsylvania,Keystone NAP,,,-74.8551644,40.1795537,POINT (-74.8551644 40.1795537)
Valley Forge,Xand,668,0,-75.4515302,40.0862408,POINT (-75.4515302 40.0862408)
Lehigh Valley,Xand,,0,-75.503995,40.6170448,POINT (-75.503995 40.6170448)
Tek Park,Xand,1300,0,-77.1945247,41.2033216,POINT (-77.1945247 41.2033216)
Rock Hill,Immedion,297,,-80.9978086,34.9280509,POINT (-80.9978086 34.9280509)
Austin Technology Park,Dimension Mission Critical Facilities,,0,-97.6200043,30.4393696,POINT (-97.6200043 30.4393696)
Baltimore Owings Mills,Expedient,818,0,-76.81145,39.426995,POINT (-76.81145 39.426995)
Urbandale,IP Pathways,,,-93.7121656,41.6266555,POINT (-93.7121656 41.6266555)
Waco,Clearview International,,,-97.133379,31.554973,POINT (-97.133379 31.554973)
Laconia,"FairPoint Communications, Inc.",,,-71.4703509,43.5278546,POINT (-71.4703509 43.5278546)
Island of Maui,Smartronix,,,-156.3319253,20.7983626,POINT (-156.3319253 20.7983626)
Detroit,Quicken Loans,,,-83.0691263,42.3261025,POINT (-83.0691263 42.3261025)
Elmsford,Equinix,1458,,-73.81956,41.0710947,POINT (-73.81956 41.0710947)
Atlantic City,Continent 8 Technologies,,,-74.43185299160154,39.35791272202246,POINT (-74.43185299160154 39.35791272202246)
Lake Park,Great Lakes Communication Corporation (GLCC),,,-95.3283051,43.4304748,POINT (-95.3283051 43.4304748)
Subtropolis,Hunt Midwest,,,-94.5785667,39.0997265,POINT (-94.5785667 39.0997265)
Hanover County,Pixel Factory Data Center,,,-77.5160788,37.7772071,POINT (-77.5160788 37.7772071)
Boulder,Earthnet,,,-105.2705456,40.0149856,POINT (-105.2705456 40.0149856)
Boulder,Uber,,,-105.2705456,40.0149856,POINT (-105.2705456 40.0149856)
Bossier City,Venyu,,,-93.7321228,32.5159852,POINT (-93.7321228 32.5159852)
Western New York,M&T Bank,,,-75.3878525,43.3447295,POINT (-75.3878525 43.3447295)
Fort Collins,Front Range Internet,,,-105.040889,40.541544,POINT (-105.040889 40.541544)
Innovation Park- Greenfield,CBRE,,,-81.7677645,40.2706324,POINT (-81.7677645 40.2706324)
North Dallas Data Center,DataBank,3902,20000,-96.7297205,32.9481789,POINT (-96.7297205 32.9481789)
West Twin Cities Data Center,DataBank,1486,5000,-93.26667,44.983334,POINT (-93.26667 44.983334)
Frisco,Patronus Data Centers,9290,0,-96.8501726,33.1578964,POINT (-96.8501726 33.1578964)
Evergreen,MontanaSky Networks,,,-114.2762407,48.2257941,POINT (-114.2762407 48.2257941)
Kannapolis,DataChambers,4645,0,-80.6244215,35.4997977,POINT (-80.6244215 35.4997977)
Grand Forks,University of North Dakota,,,-97.0328547,47.9252568,POINT (-97.0328547 47.9252568)
Starkville,C Spire,,3000,-88.7930483,33.4705981,POINT (-88.7930483 33.4705981)
Sarpy County,Travelers Insurance Group,,,-96.1389257,41.1181847,POINT (-96.1389257 41.1181847)
Harrisonburg,DBT DATA,,6000,-78.8689155,38.4495688,POINT (-78.8689155 38.4495688)
Niobrara Data Center Energy Park,Niobrara NatGas,,,-105.0019705,40.4191078,POINT (-105.0019705 40.4191078)
Bemidji,Paul Bunyan Communications,,,-94.9078282,47.5050983,POINT (-94.9078282 47.5050983)
Warren,Griffin Capital Essential Asset REIT,,,-74.5004796,40.6342489,POINT (-74.5004796 40.6342489)
Rockville,Greencourt Group,,,-77.1115224,39.0601792,POINT (-77.1115224 39.0601792)
Findlay Commerce Park,American Electric Power (AEP),,,-83.6499321,41.04422,POINT (-83.6499321 41.04422)
Shiprock,Navajo Tribal Utility Authority,,,-108.6870322,36.7855543,POINT (-108.6870322 36.7855543)
NZ$10.5m,Gen-i,,,-76.5493789,37.6124669,POINT (-76.5493789 37.6124669)
Palisades,Skae Power Solutions,,,-73.6686603,42.9286689,POINT (-73.6686603 42.9286689)
Velocity Park,CBRE,,,-82.2270568,34.9387279,POINT (-82.2270568 34.9387279)
Covington,Marias Technology,,,-84.3538367,40.1172727,POINT (-84.3538367 40.1172727)
11191 Victoria Drive,CBRE,,,-93.6523425,44.8077534,POINT (-93.6523425 44.8077534)
Conway,The Echo Group,,,-71.1203479,43.9791831,POINT (-71.1203479 43.9791831)
South Hill Data Center,The Benaroya Company,,8600,-122.2744306,47.1546572,POINT (-122.2744306 47.1546572)
South Hill Data Center 2,The Benaroya Company,,17500,-122.2802027,47.1547788,POINT (-122.2802027 47.1547788)
Laramie - Cheyenne,Microsoft,,,-105.5667686,41.33435148,POINT (-105.5667686 41.33435148)
University Park,Penn State,,,-77.862778,40.796111,POINT (-77.862778 40.796111)
High Performance Computing Center 2,National Security Agency NSA,,,-76.7382545,39.1304956,POINT (-76.7382545 39.1304956)
Orangetown,Bloomberg,,,-73.9477384,41.0555461,POINT (-73.9477384 41.0555461)
Bracknell,CentriLogic,,,-76.1865964,42.3042402,POINT (-76.1865964 42.3042402)
Enterprise Cloud Computing Center EC3,Enterprise Cloud Computing Center EC3,,,-78.4348297,39.3008969,POINT (-78.4348297 39.3008969)
Maryland,The US Social Security Administration (SSA),,,-77.3513738,39.3259366,POINT (-77.3513738 39.3259366)
1500 Towerview Road,Digital Realty Trust,10000,,-93.1752098,44.8415428,POINT (-93.1752098 44.8415428)
East Twin Cities Data Center,DataBank,4645,20000,-93.145685,44.838563,POINT (-93.145685 44.838563)
Wall,New Jersey Fiber Exchange (NJFX),,,-74.0679753,40.1606666,POINT (-74.0679753 40.1606666)
South Brunswick,Steel Orca,,,-74.58469071,40.3657517,POINT (-74.58469071 40.3657517)
Boston,EdgeConneX,1124,,-71.0588801,42.3600825,POINT (-71.0588801 42.3600825)
Boston 2,Equinix,7060,,-71.2175068,42.5528579,POINT (-71.2175068 42.5528579)
Frontline Data Services Data Center,Frontline Data Services,,,-73.955479,41.043728,POINT (-73.955479 41.043728)
Metro Washington DC 2,ByteGrid,,,-77.0363658,38.8951118,POINT (-77.0363658 38.8951118)
Portsmouth Data Center,ColoSpace,,,-70.7625532,43.0717552,POINT (-70.7625532 43.0717552)
Westborough Data Center,ColoSpace,,,-71.575638,42.292532,POINT (-71.575638 42.292532)
Kanobe Bothell,Kanobe,,,-122.190593,47.7790909,POINT (-122.190593 47.7790909)
Host.net Delray Beach,Host.net,,,-80.091582,26.436014,POINT (-80.091582 26.436014)
<!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}-->Maryland Heights,XO Communications,,,-90.4211149,38.6936112,POINT (-90.4211149 38.6936112)
Portland 1,XO Communications,,,-122.782798,45.4436589,POINT (-122.782798 45.4436589)
XNet Critical Computing Facility,XNet,,,-88.112712,41.796576,POINT (-88.112712 41.796576)
Volico Broward,Volico,,,-80.129892,26.289713,POINT (-80.129892 26.289713)
Vaultas St. Cloud,Vaultas,,,-94.20378657,45.54129191,POINT (-94.20378657 45.54129191)
Valley Forge,DBSi,,,-75.421088,40.121728,POINT (-75.421088 40.121728)
Tyler Vault.com Data Center,Tyler Vault.com,,,-95.3017397,32.3516219,POINT (-95.3017397 32.3516219)
US Internet Data Center,US Internet,,,-93.4367726,44.9719983,POINT (-93.4367726 44.9719983)
Memphis (Cordova Road),CenturyLink,,,-89.792495,35.158668,POINT (-89.792495 35.158668)
Memphis (East Raines Road),CenturyLink,,,-89.883282,35.0345,POINT (-89.883282 35.0345)
Memphis,EdgeConneX,566,,-89.8853296,35.0387368,POINT (-89.8853296 35.0387368)
7620 Appling Center Dr,Zayo Group LLC,557,1329,-89.808546,35.203141,POINT (-89.808546 35.203141)
Worldspice Data Center,WorldSpice Technologies,,,-89.893312,35.113191,POINT (-89.893312 35.113191)
Louisville (West Broadway),CenturyLink,,,-85.757998,38.246048,POINT (-85.757998 38.246048)
Lexington (West Vine Street),CenturyLink,,,-84.499525,38.047924,POINT (-84.499525 38.047924)
Coldstream Research Campus,CBRE,,,-84.491493,38.08772,POINT (-84.491493 38.08772)
Cedar Hills (Millikan Way),CenturyLink,,,-122.8248549,45.4941416,POINT (-122.8248549 45.4941416)
Binghamton (Henry Street),CenturyLink,,,-75.9045433,42.1022636,POINT (-75.9045433 42.1022636)
Berry Hill (Melrose Ave),CenturyLink,,,-86.7611265,36.1194657,POINT (-86.7611265 36.1194657)
Travelport  Data Center,Travelport,,,-104.9508141,39.6172101,POINT (-104.9508141 39.6172101)
Tonaquint Data Center,Tonaquint Data Center,,,-113.603958,37.082019,POINT (-113.603958 37.082019)
The Karcher Group Data Center,The Karcher Group,,,-81.4023356,40.875891,POINT (-81.4023356 40.875891)
Tek Park,DBSi,,,-75.6485172,40.5418465,POINT (-75.6485172 40.5418465)
Tech Vault Data Center,"Tech Vault, Inc.",,,-73.1406825,44.4538615,POINT (-73.1406825 44.4538615)
Houston,EdgeConneX,1030,,-95.7450531,29.7945966,POINT (-95.7450531 29.7945966)
StratITsphere - Alpha,StratITsphere,,,-95.745189,29.794594,POINT (-95.745189 29.794594)
Houston,Skybox Datacenters,,,-95.75588862,29.80281069,POINT (-95.75588862 29.80281069)
StoweVT,Power Shift,,,-72.693123,44.458923,POINT (-72.693123 44.458923)
Stone Mountain Data Complex,Stone Mountain,,,-83.1797188,38.2970494,POINT (-83.1797188 38.2970494)
Oxford- Greenfield,CBRE,,,-84.745231,39.5069974,POINT (-84.745231 39.5069974)
SteelVault OX-1,SteelVault,,,-73.1541621,41.4669179,POINT (-73.1541621 41.4669179)
Stafford Assoicates Data Center,Stafford Associates,,,-73.1145956,40.9291871,POINT (-73.1145956 40.9291871)
Sprint Pennsauken,Sprint,,,-75.065785,39.94917,POINT (-75.065785 39.94917)
Mobile (South Royal Street),CenturyLink,,,-88.0404658,30.6913428,POINT (-88.0404658 30.6913428)
Server Corps,Server Corps,,,-88.1738971,30.6953879,POINT (-88.1738971 30.6953879)
Untangled Technology Data Center,Untangled Technology,,,-81.377418,40.799388,POINT (-81.377418 40.799388)
Secured Network Services,Secured Network Services (SNS),,,-71.2004526,42.1600827,POINT (-71.2004526 42.1600827)
SCG Services,DataCenter.BZ,,,-83.002414,40.115757,POINT (-83.002414 40.115757)
RT 3811,"RT Software Systems, Inc.",,,-83.1984374,42.5029277,POINT (-83.1984374 42.5029277)
"OrbitCom, Inc. - Coeur d'Alene","OrbitCom, Inc.",,,-116.7917646,47.7007383,POINT (-116.7917646 47.7007383)
Optiquest Datacenter,Optiquest,,,-95.4550019,30.1207097,POINT (-95.4550019 30.1207097)
Mid Michigan (Exchange Drive),Online Tech,2090,4000,-83.77964,42.968769,POINT (-83.77964 42.968769)
NWI Networks- Newington,nwiNetworks,,,-72.7338389,41.7170852,POINT (-72.7338389 41.7170852)
NGenX - Evansville,NGenX,,,-87.4841402,38.01165,POINT (-87.4841402 38.01165)
Sitco Data Center,Sitco,,,-87.521467,38.019934,POINT (-87.521467 38.019934)
NFrame,nFrame,,,-86.146373,39.962406,POINT (-86.146373 39.962406)
Indianapolis,Expedient,2415,,-86.1443228,39.9633483,POINT (-86.1443228 39.9633483)
Brunswick Landing,Oxford Networks,,,-69.8600431,43.8718286,POINT (-69.8600431 43.8718286)
Nexus Management,EnablesIT,,,-69.996966,43.9073681,POINT (-69.996966 43.9073681)
Baton Rouge 2,Venyu,,,-91.1403196,30.4582829,POINT (-91.1403196 30.4582829)
NASPlex Data Center,NASPlex,,,-91.092453,30.387342,POINT (-91.092453 30.387342)
Baton Rouge,Venyu,,,-91.1403196,30.4582829,POINT (-91.1403196 30.4582829)
Monroe,Bayou Internet and Communications,,,-92.113455,32.515665,POINT (-92.113455 32.515665)
Modesto City Tower,Ayera Technologies,,,-120.9985498,37.6385752,POINT (-120.9985498 37.6385752)
MindSHIFT Commack,MindSHIFT,,,-73.273616,40.815027,POINT (-73.273616 40.815027)
Perimeter Technology Oklahoma City #1,Perimeter Technology,,,-97.5929772,35.5135371,POINT (-97.5929772 35.5135371)
Oklahoma City 1,TierPoint,1357,2600,-97.59600069999999,35.5140298,POINT (-97.59600069999999 35.5140298)
RACK59 Data Center,RACK59,3500,25000,-97.6500759,35.4675362,POINT (-97.6500759 35.4675362)
Perimeter Technology Oklahoma City #2,Perimeter Technology,,,-97.5927963,35.5141505,POINT (-97.5927963 35.5141505)
MIDCON Recovery Solutions,MIDCON Inc.,,,-97.500138,35.606765,POINT (-97.500138 35.606765)
MegaGate Broadband Data Center,MegaGate Broadband,,,-89.418949,31.348009,POINT (-89.418949 31.348009)
McClellan BRC,Quest,,,-121.40651,38.644499,POINT (-121.40651 38.644499)
Marlin eSolutions,Marlin eSolutions,,,-81.4386316,28.2997755,POINT (-81.4386316 28.2997755)
xDefenders,"xDefenders, Inc.",,,-77.469277,43.049212,POINT (-77.469277 43.049212)
Worcester,Crown Castle,,,-71.8027715,42.2624739,POINT (-71.8027715 42.2624739)
"Farmingdale, NY",Crown Castle,,,-73.427431,40.726053,POINT (-73.427431 40.726053)
Liberty Center One Data Center,Liberty Center One,8000,2500,-83.1414412,42.49210183,POINT (-83.1414412 42.49210183)
Lehigh Valley,DBSi,,,-75.378227,40.674938,POINT (-75.378227 40.674938)
IS West (Canwood),keyinfo,,,-118.762482,34.148224,POINT (-118.762482 34.148224)
IS West (Agoura Ct),keyinfo,,,-118.7769775,34.1453424,POINT (-118.7769775 34.1453424)
IPR Wilmington CCC,IPR International,,,-75.5368239,39.7540412,POINT (-75.5368239 39.7540412)
IPR Reading BCC,IPR International,,,-75.948677,40.366021,POINT (-75.948677 40.366021)
US Secure Hosting Center,US Secure Hosting Center (USSHC),,,-91.1880124,42.2382244,POINT (-91.1880124 42.2382244)
Iowa Data Center,Infrastructure Technology Solutions,,,-91.1870937,42.2383351,POINT (-91.1870937 42.2383351)
Des Moines,OneNeck,1486,0,-93.8539958,41.6202421,POINT (-93.8539958 41.6202421)
InfoBunker,InfoBunker,,,-93.659571,41.586503,POINT (-93.659571 41.586503)
TEAM Companies Des Moines,TEAM Companies,,,-93.8539628,41.6203677,POINT (-93.8539628 41.6203677)
SafeHouse Datacenter,SafeHouse Datacenter,,,-85.146073,41.1730857,POINT (-85.146073 41.1730857)
Indiana Data center,Indiana Data Center,,,-85.1517374,41.1182263,POINT (-85.1517374 41.1182263)
Dallas I,VAZATA,2323,3300,-96.844558,33.021641,POINT (-96.844558 33.021641)
449 Route,Gotham Bus,,,-73.020684,40.935499,POINT (-73.020684 40.935499)
LIDARC,The Long Island Data and Recovery Center (LIDARC),,,-73.080176,40.945209,POINT (-73.080176 40.945209)
Goleta,Impulse Advanced Communications,,,-119.8401171,34.4363278,POINT (-119.8401171 34.4363278)
GlobeOp,SS&C GlobeOp,,,-73.7776796,41.2636038,POINT (-73.7776796 41.2636038)
Frederick Data Center I,Swift Systems,,,-77.40896,39.377319,POINT (-77.40896 39.377319)
Xecunet Data Center,Xecunet,,,-77.4165773,39.3936136,POINT (-77.4165773 39.3936136)
Fogo Data Centers - New Orleans,Fogo Data Centers,,,-90.073366,29.952813,POINT (-90.073366 29.952813)
FiberMedia Seacaucus,FiberMedia,,,-74.0778801,40.7819414,POINT (-74.0778801 40.7819414)
Dearborn,Nexcess,,,-83.2336984,42.2855359,POINT (-83.2336984 42.2855359)
EdgeBCC,EdgeBCC,929,500,-93.4559758,41.6680295,POINT (-93.4559758 41.6680295)
Greensboro (Gallimore Dairy Road),CenturyLink,,,-79.9514043,36.0690129,POINT (-79.9514043 36.0690129)
Dynamic Quest,Dynamic Quest,,,-79.8816169,36.0497782,POINT (-79.8816169 36.0497782)
DRS Youngstown North Datacenter,DRS,,,-80.6555579,41.1074149,POINT (-80.6555579 41.1074149)
Youngstown,Involta,,,-80.6495194,41.0997803,POINT (-80.6495194 41.0997803)
ETC-LITH,Excalibur Technology,,,-88.310093,42.189182,POINT (-88.310093 42.189182)
DLS Internet LITH,DLS Internet Services,,,-88.3095988,42.1896402,POINT (-88.3095988 42.1896402)
Maryland,"The Data Centers, LLC (TDC)",,,-76.6412712,39.0457549,POINT (-76.6412712 39.0457549)
DC74 (BWI-1),Lumos Data Centers (LDC),,,-76.6205156,39.2916912,POINT (-76.6205156 39.2916912)
Davey Holdings LLC,Villecolo,,,-85.6067217,38.3629622,POINT (-85.6067217 38.3629622)
DataChambers,DataChambers,,,-80.226674,36.055934,POINT (-80.226674 36.055934)
Creative Network Innovations,Creative Network Innovations (CNI),,,-80.677285,28.224815,POINT (-80.677285 28.224815)
CoSentry Midlands,CoSentry,,,-96.0429077,41.1377156,POINT (-96.0429077 41.1377156)
Continuity Centers Chappaqua,Continuity Centers,,,-73.7556881,41.1794743,POINT (-73.7556881 41.1794743)
FiberMedia Westchester (Chappaqua),FiberMedia,,,-73.764855,41.1595399,POINT (-73.764855 41.1595399)
Continuity Centers,Continuity Centers,,,-73.480167,40.8023049,POINT (-73.480167 40.8023049)
Alexandria,NxtVN,,,29.91873869999995,31.2000924,POINT (29.91873869999995 31.2000924)
CoLouisiana DC1,CoLouisiana,,,-92.4694388,31.2690693,POINT (-92.4694388 31.2690693)
Vaultas Alexandria,Vaultas,,,-95.37654998,45.88378996,POINT (-95.37654998 45.88378996)
Lafayette,Wintek,,,-92.0198427,30.2240897,POINT (-92.0198427 30.2240897)
NGenx - Lafayette,NGenX,,,-86.8686813,40.3987596,POINT (-86.8686813 40.3987596)
Lafayette,CGi,,,-92.0198427,30.2240897,POINT (-92.0198427 30.2240897)
Rockland Data Center,ColoSpace,,,-70.8832828,42.1860675,POINT (-70.8832828 42.1860675)
Coloco #8,Coloco,1207,,-76.84782,39.101448,POINT (-76.84782 39.101448)
Naperville,Cogent Communications Inc.,,,-88.144119,41.803331,POINT (-88.144119 41.803331)
WOWaccess,"WOWaccess, Inc",,,-88.146583,41.802904,POINT (-88.146583 41.802904)
Pugmarks,Pugmarks,,,-88.149567,41.79853,POINT (-88.149567 41.79853)
NetSource Data Center,NetSource,,,-88.195281,41.811068,POINT (-88.195281 41.811068)
Worknet Naperville,Worknet,,,-88.1472893,41.7858629,POINT (-88.1472893 41.7858629)
CNS Colo,CNS Colo,,,-73.184833,40.806304,POINT (-73.184833 40.806304)
Clear Rate Battle Creek POP,"Clear Rate Communications, Inc",,,-85.1808831,42.3174307,POINT (-85.1808831 42.3174307)
Birmingham (North 20th Street),CenturyLink,,,-86.8076675,33.5184738,POINT (-86.8076675 33.5184738)
Cisp,CISP,,,-83.6910692,41.6743509,POINT (-83.6910692 41.6743509)
